"J",""
"!",""
"1 ,",""
"","5"
"","the 3rd  Respondent pleaded that in addition to the title, he constructed"
"","a  building,  renovated  the  old  house,  made  improvement  and  added"
"","extensions without any interruption or objections from the Appellants"
"","and the  1 st  and 2nd  Respondents."
"","The  Appellants  and  the  1 st 
and  2nd  Respondents  had  filed  an"
"","action  against  the  3rd 
and  4th  Respondents  with  regard  to  the  same"
"","and 2nd  Respondents 
house  and land,  later the Appellants  and the 1 st"
"","withdrew the  said  action,  and  it was  dismissed  and  further  there  was"
"","no  denial of the possession of the 3rd  and 4th  Respondents."
"","Later the Appellants  had  filed  this  partition action  in  respect  of"
"","the same land along with the building in the District Court ofKandy."
"","The  learned  District  Judge  of Kandy  who  heard  the  evidence"
"","and  held  that  the  house  marled  as  ""G""  should  go  entirely  to  the  3rd"
"","and  4th  Respondents and 2/3  share claimed by the Appellants and the"
"","1 st  and 2nd  Respondents were not allotted to them."
"","The learned District Judge took up a position that the 3rd  and 4th"
"","Respondents were undisturbed and uninterrupted the possession for  a"
"","5"
