"decided  on  30-05-2014,  Anil  Gooneratne,  J.  after  considering  a  similar","","","","","",""
"situation and ordering a retrial, observed the following;","","","","","",""
"“It","is","the  view  of  this  Court  that","it","is","irregular  and","it  amounts  to  a"
"","miscarriage  of  justice  for  the  witness  to  be  remanded  for  the  reasons","","","","",""
"","adduced as above by the trial judge. This act of remanding would have a","","","","",""
"","serious impact not only to the witness No-06, but on all other prosecution","","","","",""
"","witnesses who gave evidence subsequently at the trial. On this aspect the","","","","",""
"","trial judge at page 190 also observes that witness No-05 and 07 appears","","","","",""
"","to be giving evidence not according to their free will and they appear to be","","","","",""
"","scared.  This  is  more  than  sufficient  material  enable  me  to  address  my","","","","",""
"","mind  that  a  fair  trial  had  nor  been  conducted  and  that  it  amounts  to  a","","","","",""
"","miscarriage of justice.”","","","","",""
