"","IN THE COURT OF APPEAL OF THE DEMOCRATIC SOCIALIST","",""
"","REPUBLIC OF SRI LANKA","",""
"","","In  the  matter  of  an  application  for",""
"","bail","in  terms  of  section  10","(1)  of"
"","Assistance","to 
and","Protection 
of"
"","","Victims of Crime and Witnesses Act,",""
"","","No. 04 of 2015.",""
"","","Officer in Charge.",""
"CA Application No:","","",""
"","Victims","of 
Crime","and  Witnesses"
"","","Assistance and Protection Division.",""
"CA Bail 05/2021","","",""
"","","No.09, Mihindu Mawatha,",""
"M C Batticaloa Case No:","","",""
"","","Colombo 12.",""
