"","","","Year of Assessment 2008/2009","","","","",""
"Date","Description","Taxable","US$","Applica","Rupee","Applic","Exemption",""
"","","Income","","ble","(Rs.)","able","","granted  or"
"","","(Rs.)","","section","","sectio","refused",""
"","","","","for","","n 
for","",""
"","","","","exempti","","exemp","",""
"","","","","on","","tion","",""
"22.09","Compensati","","","","1,609,500","13 (f)","Not",""
".08","","","","","","","",""
"","on","","","","","","entitled",""
"","","","","","","","under","s."
"","","","","","","","13(f)",""
"02.12","Contract","","10,326","8(1)(j)","2,169,762","13(v)","Not",""
".08","","","","","","","",""
"","fees 
(25%-","","","","","","entitled",""
"","3rd Ins.)","","","","","","under","s"
"","","","","","","","13(v)",""
"17.02","Dilima","472,986","","","","","Liable","to"
".09","","","","","","","",""
"","Sponsorship","","","","","","tax",""
"18,03.","Match 
fee","","","","153,900","13(v)","Granted",""
"09","","","","","","","",""
"","(25%-Indian","","","","","","under","s."
"","Tour)","","","","","","13(v)",""
"24.07","Contract fee","","","","1,898,262","13(v)","Not",""
".09","","","","","","","",""
"","(25%-final","","","","","","entitled",""
"","ins.)","","","","","","under","s."
"","","","","","","","13(v)",""
