"","Co-operative Development Officer,"
"","Cooperative Development Assistant"
"","Commissioner's Office,"
"","No. 111, Pettigalawata, Galle"
"","Respondents"
"","And now between"
"1.","Benthota Multi-Purpose Co-Operative"
"","Society Limited, Elpitiya Road, Bentota."
"","Petitioner-Appellant"
"-Vs-",""
"1.","Commissioner / Registrar of Cooperative"
"","Development, - Southern Province, No."
"","147/3, Pettigalawata, Galle."
"2.","Assistant Commissioner of Co-operative"
"","Development - Galle,"
"","Cooperative Development Assistant"
"","Commissioner's Office,"
"","No. 111, Pettigalawata, Galle."
"3.","I.G Wimal Dharmasiri,"
"","Co-operative Development Officer (Head"
"","Office),"
"","No. 147/3, Pettigalawata, Galle."
"4.","N.T. Thanuja Nilanthi, Cooperative"
"","Development Officer,"
"","Cooperative Development Assistant"
"","Commissioner’s Office,"
"","No. 111, Pettigalawata, Galle"
"5.","Jeewanthi Gunasekara"
"","Cooperative Development Officer,"
"","Cooperative Development Assistant"
"","Commissioner’s Office,"
"","No. 111, Pettigalawata, Galle."
"","2"
