"the revision application to the High Court was dismissed.","","","","","","",""
"It was observed and held:","","","","","","",""
"","“I  have  to  admit  that  nowhere  in  the  said  inquiry  proceedings  there  is","","","","","",""
"evidence 
that","the  appellant  had","","taken  all  precautions","","","to  prevent","the"
"","commission of the offence. However, at the inquiry the appellant has given","","","","","",""
"","evidence and stated, he purchased the lorry on 26-02-2000 and gave it to","","","","","",""
"","his son to transport tea leaves. Further stated, that he had no knowledge","","","","","",""
"","about  transporting  of  timber.  The","","learned  Magistrate","","","in  his  order  has",""
"","accepted the fact that the appellant did not have any knowledge about the","","","","","",""
"","transporting of timber without a permit.","","","","","",""
"","Nevertheless, the learned Magistrate has confiscated the lorry. I am of the","","","","","",""
"","view before making the order of confiscation the learned Magistrate should","","","","","",""
"have 
taken 
into","consideration,  value  of","","the","timber","","transported,  no",""
"","allegations prior to this incident that the lorry had been used for any illegal","","","","","",""
"","purpose,  that  the  appellant  and  or  the  accused  are  habitual  offenders  in","","","","","",""
"","this nature and no previous convictions, and the acceptance of the fact that","","","","","",""
"","the appellant did not have any knowledge about the transporting of timber","","","","","",""
"without  a  permit.  On","these","facts","the  Court","is  of","the  view","that","the"
"","confiscation of the lorry is not justifiable.”","","","","","",""
