"Section 173 (6) of the Inland Revenue Act.","","","","","","",""
"The said Sections are reproduced as follows;","","","","","","",""
"","“(5);  Where  any  assessment  has  been  made  on  any","","","","","",""
"","person for any year of assessment by an Assessor, the","","","","","",""
"amount","of","the","tax  as","specified","in","the  notice","of"
"","assessment shall, for the purposes of subsection (3), be","","","","","",""
"","deemed  to  be  the  tax  payable  by  that  person  for  that","","","","","",""
"","year of assessment.”","","","","","",""
"","“(6);  Tax  shall  be  paid  notwithstanding  any  appeal","","","","","",""
"against","","the  assessment,  unless","","","the  Commissioner-","",""
"","General orders  that payment of tax or  any part  thereof","","","","","",""
"","be held over pending the determination of such appeal,","","","","","",""
"","and  the  amount  of  the  tax  or  part  thereof  so  held  over","","","","","",""
"","shall not be deemed to be in default.”","","","","","",""
