"","3"
"",""
"I","Mter the  notices  were  dispatched  on  all  the  Respondents,  including  the  5th  Respondent,  they  were"
"",""
"I","represented by counsel before this court. The  1st  to  4th  Respondents decided to  file  objections before"
"","this  court  and  accordingly  the  objections  of the  said  Respondents  were  tendered  at  the  Registry  on"
"t",""
"",""
"!","22.07.2015."
"I",""
"I",""
"t",""
"i","When  this  matter  came  up  before  this  court  on  21.10.2015  the  Learned  President's  Counsel  who"
"!",""
"",""
"I","informed 
represented 
the  5th  Respondent  had 
the  death  of  his  client  5th  Respondent  and  an"
"","undertaking  was  given  to  supply  the  Petitioners  with  necessary  information  for  the  Petitioners  to"
"J",""
"","consider  substitution.  When  the  matter  was  called  again  on  07.12.2015  for  the  above  purpose,  the"
"I",""
"","further 
time 
to  supply 
the  necessary  material 
to 
the 
Learned  President's  Counsel  had  moved"
"",""
"I","Petitioner. However when the matter was called once  again on 20.01.2016 for the above purpose, the"
"I j",""
"","counsel who represented the 5th  Respondent had informed court that the ""heirs of the 5th  Respondent"
"f",""
"","are  not interested in taking part in these proceedings""  and  no  counsel had appeared before this court"
"1",""
"",""
"\","representing the 5th  Respondent thereafter."
"1",""
"i",""
"",""
"i","In  the  absence of any representation or any pleading submitted before this  court representing the 5th"
"! 1",""
