"","","",""
"I i","","IN THE COURT OF APPEAL OF THE DEMOCRATIC SOCIALIST REPUBLIC","OF SRI LANKA"
"t","","",""
"I","","","In  the  matter of an Application  for a  mandate in  the"
"","","","nature  of Writ  of Certiorari  under  article  140  of the"
"","","",""
"I","","","Constitution  of the  Democratic  Socialist  Republic  of 
Sri Lanka"
"","","","Master divers (Pvt) Ltd,"
"","","","Maritime Center,"
"","","","No.  234, Galle Road,"
"","","","Colombo 03."
"","","","PETITIONER"
"","C.A. Writ 391/2014","",""
"","","Vs,",""
"","","","1.  V.B.P.K. Weerasinghe,"
"","","","The Commissioner General of Labour,"
"","","","2.  L.T.G.D. Darshana,"
"","","","The Assistant Commissioner of Labour,"
"","","","(Colombo East)"
"","","","3.  M.  Gunasekara,"
"","","","Labour Officer, District Labour Office,"
"","","","Colombo 05."
"","","","4.  W.R.L. Rohana,"
"","","","Senior Labour Officer,"
"","","","District Labour Office,"
"","","","Colombo 05."
