"","","f ["
"","","t·"
"","","I"
"","","l"
"","",""
"c. A. No. 8112011","H.  C.  Colombo  Case No. 5187/2010","I"
"Before","Vijith K.  Malalgoda, P.C., J (PICA) &",""
"","H.C.J. Madawala, J.",""
"Counsel","Saliya  Peiris with  Gayan  Madawa  appears for",""
"","the  1 st  and  2nd  Accused-Appellants.",""
"","","f"
"","","f"
"","the  3 rd 
Amila  Palliyage  appears  for","!"
"","","I"
"","Accused-Appellant.",""
"","Kapila Waidyaratne P.C., A.S.G.  for A.G.",""
"Argued &","",""
"Decided on","21.10.2015.",""
