"","","","3"
"e)","Grant  and","issue  a  Writ  of Mandamus  directing","the  1st  Respondent 
to 
recommend 
the"
"","","promotions due to  him according to  law thereof",""
"f)","Grant  and","issue  a  Writ  of Prohibition  prohibiting","the  1st  Respondent  and/or  any  other"
"","","Respondent thereof from  taking any steps and/or causing any  steps to  be  taken thereof against",""
"","","or prejudicial in any  manner to  the  interest of the  Petitioner based on the  said purported report",""
"","","of Court oflnquiry Board or the said 1st  Respondent's decision as reflected in P-lO.",""
"g)","Grant  and","issue  a  Writ  of Prohibition  prohibiting","the  1st  Respondent  and/or  any  other"
"","Respondent  thereof  from","","taking  any  steps  and/or  causing  any  steps  to  be  taken  thereof  to"
"","","withhold  the  pension  entitlement  of the  Petitioner  in  the  event  of the  Petitioner  retiring  from",""
"","the Sri Lanka Army thereof","",""
