"","","","",""
"I I","SRI  LANKA","","",""
"I","","","",""
"1","","","",""
"","","In the matter of an Application  for  mandates  in","",""
"1","","","",""
"","","","",""
"I","","the nature of Writ of Certiorari under article 140","",""
"i","","of the  Constitution  of the  Democratic  Socialist","",""
"","","","",""
"","","Republic of Sri Lanka","",""
"","Korana","M udi yanselage","Gama","Walawwe"
"","","Abeysinghe Bandara,","",""
"","No.  183/3,","","",""
"","","Kurunegala Road,","",""
"","Katugastota.","","",""
"","","","PETITIONER",""
"CA/WRIT/29/2013","Vs,","","",""
