"","Applicant-Petitioner-Respondent-"
"","Respondent"
"Before:","Prasantha De Silva, J."
"","K.K.A.V. Swarnadhipathi, J."
"Counsel:","G. Ananda Silva for the Respondent-Petitioner-Petitioner."
"","Petitioner-Respondent-Respondent is not represented by a"
"","Counsel."
"","Counsel for the Petitioner agrees to dispose this matter by way"
"","of written submissions."
"Written Submissions:","14.03.2022 and 11.01.2023 by the Respondent-Petitioner-"
"filed on","Petitioner"
"","03.11.2022 by the Applicant-Respondent-Respondent"
"Delivered on:","10.03.2023"
