"","2",""
"•","",""
"","C.A.PHC/APN  No.1 0312020 
H.C.  Awissawella  Case  No.  81/2012",""
"","Before 
Hon.  K.K.  Wickremasinghe,  J",""
"","Hon.  Devika  Abeyratne ,  J",""
"","Counsel 
Shirai  D.  Wanniarachchi 
for 
the  Petitioner",""
"","Supported  &",""
"","Decided  on : 
11.09.2020",""
"","*********",""
"","Hon.  K.K.  Wickremasinghe,  J",""
"","Counsel 
appearing 
for 
the  Petitioner 
submits 
that 
the","learned"
"","High 
Court 
Judge 
has 
given 
the  maximum 
sentence 
to 
the","alleged"
"","offence. 
The 
learned  Counsel  has 
filed  a 
revision 
application","instead  of"
"","an  appeal. 
Further 
there 
is  no  averment 
with 
regard 
to","the  exceptional"
"","in 
his  petition . 
The  above 
mentioned 
circumstances","facts  submitted  by"
"","the 
learned  Counsel  does  not  amount 
to 
establish 
a  prima 
facie","case 
to"
"","issue 
notice 
to 
respondents. 
Therefore, 
this 
application 
is","hereby"
"","dismissed 
without 
costs.",""
