"","","","","","","","4"
"","Section 234 sub- sections (1) and (2) of the Code of Criminal Procedure Act 15  of 1979 read as follows;","","","","","",""
"","234 (1) .When the jury are ready to give their verdict and are all present the  Registrar shall ask the","","","","","",""
"","foreman if they are unanimous.","","","","","",""
"","(2). If the jury is not unanimous the Judge may require them to  retire for further consideration.","","","","","",""
"","By  looking  at  the  above  provision  of law  we  see  no  reason  to  hold  that  the  Accused  -Appellant  was","","","","","",""
"","deprived  of knowing  the  division  among the  members  of the  jury,  since  the  provisions  of the  Code  of","","","","","",""
"","Criminal  Procedure  Act  are  very  clear  on  it  and  the  Learned  Trial  Judge  had  correctly  acted  on  the","","","","","",""
"provisions of section 234 (1) and (2) of the said Act.","","","","","","",""
"The","deceased  Sriyani  Nanayakkara  was  married","to","one  Prasanna","Jayalath","and  was","living","in"
"","Kiriwaththuduwa with her husband and  two children including Nuwanthi Malsha who was only 9 years","","","","","",""
"","at  that  time.  The  Accused  Abhaya  Sri  Guruge  was  her  immediate  neighbor  but  was  living  Homagama","","","","","",""
"","during this  period, was  a frequent  visitor to  this  area.","","According to  the  prosecution,  in  addition  to  the","","","",""
"","immediate family  members,  a nephew by the  name of Isuru Eranga was also staying in  the  house  of the","","","","","",""
"deceased at that time.","","","","","","",""
"","Prosecution in  this case has mainly relied on the  only eye  witness Isuru Eranga's Deposition at  the  N.S.","","","","","",""
"","Inquiry which was led at the  High Court Trial under section 33 of the  Evidence Ordinance since witness","","","","","",""
"Isuru Eranga was dead at that time due to  ill health.","","","","","","",""
"","Evidence  of the  following  witnesses  were  led  at  the  High  Court  Trial  in  addition  to  the  deposition  of","","","","","",""
"witness Isuru Eranga.","","","","","","",""
"Dr.  Kumarasiri Mahesen Mulleriyawa","","","","","","",""
"Liyana Mohottige Nuwanthi Malsha","","","","","","",""
"Liyana Mohottige Vishaka Chandani","","","","","","",""
