"","4 ,",""
"",",",""
"12","",""
"to  4th Respondents to come  to a determination which  is favourable to  the","",""
"Petitioner.","",""
"In these circumstances,  this Court is of the view that there is no  basis  for","",""
"this Court to allow this application to be  further pending  before this Court.","",""
"Therefore this  Court upholds the  preliminary objection  raised  by the","",""
"learned Senior  Deputy Solicitor General  and  proceed  to dismiss this","",""
"application without costs.","",""
"PRESIDENT OF THE COURT OF APPEAL","",""
"","","!"
"","",""
"K K Wickremasinghe J","","t"
"","","I"
"","","J"
"I agree,","",""
"JUDGE OF THE COURT OF APPEAL","",""
