"","IN THE COURT OF APPEAL OF THE DEMOCRATIC SOCIALIST",""
"","REPUBLIC OF SRI LANKA",""
"","In","the  matter  of  an  Application  for  Revision"
"","","against the Order dated 08.12.2022 delivered by"
"","","the  Provincial  High  Court  of  Western  Province"
"C","","holden at Colombo; in terms of Article 138(1) of"
"A (CPA) Application No: 162/2022","the  Constitution  of","the  Democratic  Socialist"
"High Court Colombo Case No:","",""
"","","Republic of Sri Lanka read with section 11(1) of"
"HC/SPL/20/2018","",""
"","the  High  Court","of 
the 
Provinces 
(Special"
"","","Provisions Act) No. 19 of 1990 (as amended)."
