"The  accused  has  been  in  remand  since,  and  according  to  the  Government","","","","","","","","",""
"Analyst  Report  dated  22-02-2021,","","","","the","substances  produced  before","","","","the"
"Government","Analyst","had","been","identified","as","having","10.0","grams","of"
"diacetylmorphine,  namely,  Heroin,  the  dried  vegetable  matter  as  cannabis","","","","","","","","",""
"sativa L, and the white crystal substance as Methamphetamine.","","","","","","","","",""
"The indictment of this case has been filed dated 14th December 2021 before the","","","","","","","","",""
"High Court of Colombo on one count in terms of the Convention Against Illicit","","","","","","","","",""
"Traffic  in  Narcotic  Drugs  and  Psychotropic  Substances  Act  No  01  of  2008  for","","","","","","","","",""
"the  possession  of  Methamphetamine,","","","","","two  counts  of","","the  possession  and","",""
"trafficking of 10 grams of Heroin, and two counts of trafficking and possession","","","","","","","","",""
"of Cannabis in terms of the section 54A (b) and (d) of the Poisons Opium and","","","","","","","","",""
"Dangerous Drugs Ordinance.","","","","","","","","",""
"It  is  apparent  that  the  indictment  had  been  filed  before  the  High  Court  of","","","","","","","","",""
"Colombo as the exclusive jurisdiction to hear and determine as to the offences","","","","","","","","",""
"in terms of section 02 of Convention Against Illicit Traffic in Narcotic Drugs and","","","","","","","","",""
"Psychotropic Substances Act No 01 of 2008 is vested with the High Court of the","","","","","","","","",""
"Western Province holden in Colombo.","","","","","","","","",""
"According to the certified copy of the High Court case record made available to","","","","","","","","",""
"this Court along with the petition of the accused, the case has been mentioned","","","","","","","","",""
"before  the  High  Court  for  the  first  time  on  26-05-2022.  After  the  pre-trial","","","","","","","","",""
"conference,  the  trial  has  been  fixed  for 28-11-2022  and  despite  the  summons","","","","","","","","",""
"being  served  on  the  PW-01,  he  has  been  absent  on  that  day,  which  has","","","","","","","","",""
"resulted in the case been postponed to 19-05-2023. When this bail application","","","","","","","","",""
"was taken up for inquiry on 07-06-2023,  this Court had no information as to","","","","","","","","",""
"whether the trial was taken up for hearing on the earlier mentioned date.","","","","","","","","",""
"In  his  application  for  bail  before  this  Court,  the  accused  has  denied  that  he","","","","","","","","",""
"was arrested as the police claimed in the B-report or had any dangerous drugs","","","","","","","","",""
"in his possession.","","","","","","","","",""
