"","","l"
"","",""
"been  challenged 
in 
the  High  Court  mainly  on","two","I"
"","",""
".grounds. They are as follows ....","","I"
"1. That  no  notice  has  been  issued  against  the","",""
"","",""
"person  responsible  for  the  construction  of the","","I I"
"","",""
"un au thorised  building  under  and  in  terms  of","","j"
"","","!"
"Section 28 (b)  (1)  of the relevant Act.","","i"
"2.  That  the  application  made  by  the  respondent","",""
"to  the  Magistrate's  Court has not been filed  by","",""
"","","i"
"way of a  petition and affidavit.","",""
"","","I !"
