"","IN THE COURT OF APPEAL OF THE DEMOCRATIC SOCIALIST","","","","",""
"","REPUBLIC OF SRI LANKA","","","","",""
"","","In  the  matter  of  an  Application  for","","","",""
"","","revision under and in terms of Article","","","",""
"","138","of","the","Constitution","of","the"
"","","Democratic  Socialist  Republic  of  Sri","","","",""
"","","Lanka  read  with  Article  154  (P)  3  (b)","","","",""
"","","and Section 11 of the High Court of the","","","",""
"","","Provinces (Special Provisions)  Act  No.","","","",""
"","","19 of 1990.","","","",""
"Court  of  Appeal  Revision  Application","","","","","",""
"","","Officer in Charge,","","","",""
"No: CA (PHC) APN 09 / 22","","","","","",""
"","","Public Complaints Unit,","","","",""
"High Court of Colombo Bail Application","","","","","",""
"","","Criminal Investigations Department,","","","",""
"No: HC BA 1158 /21","","","","","",""
"","","Colombo 01.","","","",""
"Magistrate’s  Court  of  Colombo  Case","","","","","",""
"","","","","","Complainant",""
"No: B 3200 / 4 / 2018","","","","","",""
"","Vs.","","","","",""
