"","","two  sections  recognize  and  provide  against  the  danger  of such  persons  making  incriminating","","",""
"","","confessions  with  the  intention  of placating  authority  and  without  regard  to  the  truth  of what","","",""
"","they are saying""","","","",""
"","As  this  court  observes,  majority  of the  reported  decisions  on  the  above  provisions  were  decided  at  a","","","",""
"time","the","trial  were  taken  up  before  a  jury  and","the  argument  at","that  time  was  that,","the  jury  was"
"","prejudiced when such confessionary evidence was led in evidence before the jury.","","","",""
"","In  the  present  day  context, when majority of the  cases  are  tried  before  the  Judge  without  a jury,  it  is","","","",""
"","frequently  argued that,  the  Trial Judge with a trained legal mind was alive  and  mindful of the  relevant","","","",""
"principles of law and has applied them in arriving at his conclusion.","","","","",""
"","This  position was  discussed  in  the  case  of Dayananda Loku Golappaththi and Eight Others  V.  The","","","",""
