"Counsel for the accused-appellants opposed the said verdict on following grounds.",""
"The counsel for the first and second accused-appellants contended that,",""
"1.","the items of circumstantial evidence on which the learned Judge of the High Court"
"","had based the conviction were not sufficient to come to a conclusion that the one"
"","and  only 
irresistible  and 
inescapable 
inference  was  that  the  accused-appellants"
"","committed the offences of robbery and murder,"
"2.","the  prosecution  had 
failed 
to  prove 
the 
identification  of 
the  corpse  beyond"
"","reasonable doubt and that,"
"3.","the  learned  Judge  of  the  High  Court  had,  failed  to  evaluate  the  dock-statement  of"
"","the accused-appellants and refused the same on wrong grounds."
"Contentions of the counsel for the third accused-appellant were that,",""
"1.","the 
learned  Judge  of  the  High  Court  had  delivered  his  judgment 
in  violation  of"
"","section 203 of the Code of Criminal Procedure Act No.15 of 1979,"
"2.","the learned Judge of the High Court had disregarded and had not considered P6 and"
"","P7 on the basis that they were exculpatory and not confessions,"
"3.","the  learned  Judge  of  the  High  Court  had  applied  a  dictum  called  the  Ellenborough"
"","Dictum without specifying what that is,"
"4.","the  learned  Judge  of  the  High  Court  had  failed  to  apply  principles  pertaining  to"
"","circumstantial evidence and that,"
"5.","the learned Judge of the High Court had failed to consider the ingredients that the"
"","prosecution ought to have proved to establish the offences set out in counts three"
"","and five."
