"","3",""
"•","",""
"","Temporalities  Ordinance  empowers the Commissioner of Buddhist",""
"","Affairs  to  make  a  provisional  arrangement  for  the  purpose  of the",""
"","duties  of the  office  of the  trustee  pending  the  appointment  of a",""
"","successor in  case of suspension  of the incumbent trustee.",""
"","",""""
"","The  Petitioner  does  not  complain  that  the  Commissioner  of",""
"","Buddhist  Affairs  had  acted  without  powers  or 
in  excess  of  his",""
"","powers.",""
"","The  Petitioner  only  relies  on  two  grounds  in  support  of this",""
"","application.",""
"","that  the  Petitioner  has  had  a  legitimate 
Firstly,  he  claims",""
"","expectation  of  being  appointed  as 
the  temporary  trustee  of  the",""
"","",""
"","Kataragama  Maha  Devalaya  by the  1st  Respondent.",""""
"","Secondly,  it is  the  submission  of the  learned  counsel  for the",""
"","Petitioner  that  the  3rd  Respondent  is  unfit for  appointment  of the",""
"","trustee of the Kataragam  Maha  Devalaya.",""
"","Learned  counsel 
for 
the  Petitioner  submits 
that  on 
long",""
"","standing  traditions  the  Petitioner  should  have  been  appointed  to",""
"","the 
post  of  acting  Basnayake  Nilame 
of  Kataragama  Maha",""
"","Develaya.  Petitioner relies on  the documents produced  marked",""
"","",""""
