"","","4",""
"","","","Payment of"
"","","","fine."
"","","","Aggregate 4"
"","","","years' R.I"
"","","","exclusive of"
"","","","default"
"","","","sentence"
"M.e.","Offence/Count","of 
Date","sentence"
"Attanagalla","","conviction/sentence",""
"Case  No.","","",""
"29813","","24.09.2006/26.10.2010",""
"","Count (1)  Robbery","","2  Years'  R.l.and"
"","","","Rs.2S00 
fine.  6"
"","","","in 
months'  R.I."
"","","","of 
default"
"","","","of 
payment"
"","","","fine."
"","Count  (2)  Dealing","","2  Years'  R.I  and"
"","in Stolen Property","","Rs.2S00/-
fine.6"
"","","","in 
R.I 
months"
"","","","of 
default"
"","","","of 
payment"
"","","","fine."
"","","","Aggregate"
"","","","R.I 
4years'"
"","","","of 
exclusive"
"","","","default"
"","","","sentence"
"*R. 1- Rigorous Imprisonment","","",""
"*S.  1- Simple Imprisonment","","",""
