"","Government  to  issue  PIO.","","","","Further,  before  the  issuance","","",""
"of  PIO","the","1st","","respondent-respondent  has","","","failed","to"
"","withdraw P2.","","","","","","",""
"","Hence,  it is  my view that the  learned  High  Court Judge","","","","","","",""
"","should  have  issued  the  writ  of  cetiorari  to  quash  PIO.","","","","","","",""
"Therefore,  I  set  aside  the judgment of the  learned  High","","","","","","","",""
"","Court  Judge  and  issue  a  writ  of cetiorari  quashing  the","","","","","","",""
"","decision contained in PIO.","","","","","","",""
"Subject","to","the","above","the","appeal","preferred","by","the"
"","petitioner-appellant is allowed s~ect to co:~s.","","","","","","",""
