"","IN THE COURT OF APPEAL OF THE DEMOCRATIC SOCIALIST","","","",""
"","","REPUBLIC OF SRI LANKA.","","",""
"","","","In  the  matter  of  an  application","",""
"","","","for  bail  under  Section  10  (1)  (a)","",""
"","","of 
the","Assistance","to","and"
"","","","Protection  of  Victims  of  Crime","",""
"","","","and Witnesses Act No. 4 of 2015","",""
"","","","read along with Bail Act No. 30 of","",""
"","","1997.","","",""
"","","","The Officer in Charge","",""
"Court 
of","Appeal 
Case","No:","","",""
"","","","Police Station","",""
"CA /BAIL / 24 / 2022","","","","",""
"","","Aralaganwila","","",""
"Magistrates","Court","of","","",""
"","","","","Complainant",""
"Pollonnaruwa","Case","No:","","",""
"","","Vs.","","",""
"B 1247/20","","","","",""
