"","PETITIONER"
"","V
s."
"1)","Anuradha Yahampath,"
"","Governor, Eastern Province,"
"","Governor’s Secretariat,"
"","Lower Road, Orr Hill,"
"","Trincomalee."
"2
)","N. Manivannan,"
"","Commissioner of Local Government,"
"","Department of Local Government,"
"","Kanniya Road, Varothayanagar,"
"","Trincomalee."
"3)","A.T.M.Rafee,"
"","Regional  Assistant  Commissioner  of  Local"
"","Government,"
"","Office  of  the  Assistant  Commissioner  of"
"","Local Government,"
"","Kachcheri Road, Ampara."
"4)","Dulip Lal Kumanayake,"
"","Vice Chairman,"
