"Vs.",""
"1.  Mr. Ivan  Dissanayake,",""
"","Commissioner General  of Inland  Revenue,"
"","Department of Inland Revenue,"
"","Inland  Revenue  Building,"
"","Sir Chittampalam A.  Gardiner Mawatha,"
"","Colombo 02."
"2.","Justice Hector Yapa,"
"","Chairman - Tax Appeals  Commission,"
"","No. 109,  Rotunda Tower, 6th  Floor,"
"","Galle  Road,"
"","Colombo 03 ."
"3.","Justice Sunil  Rajapaksha,"
"","Member - Tax Appeals Commission,"
"","No.  109, Rotunda Tower,  6t h  Floor,"
"","Galle  Road,  Colombo 03."
