"","t"
"","I"
"5",""
"","f"
"",""
"Intervenient -Petitioner has  further  submitted  before  this  court  that  he  was  the  owner of the  premises","I t t;"
"bearing Assessment  No.  43-2/2  Gregory's Road,  Colombo 07  prior to  its vesting in  the  Commissioner",""
"","t"
"",""
"of National Housing by operation of the Ceiling on Housing Property Law No.1 of 1973. Several years","I"
"",""
"later the said property was transferred in the  name of the Petitioner- Respondent by the  1st Respondent-","I"
"","~"
"Respondent  on  2nd  January  2012.  Against  the  said  transfer  the  Intervenient-Petitioner filed  a  Court  of",""
"","f"
"","f"
"Appeal Writ Application No.  81/2013 challenging the said transfer praying inter alia,",""
