"9. Subject to the provisions of this act or any other law, any person",""
"aggrieved by –",""
"","(a)  A  final  order,  a  judgment,  decree  or  a  sentence  of  a  High"
"","Court  established  by  Article  154P  of  the  Constitution  in  the"
"","exercise of the appellate jurisdiction vested in it by paragraph"
"","(3)(b) of Article 154P of the Constitution or section 3 of this act"
"","or any other law, in any matter or proceeding whether civil or"
"criminal  which  involves  a  substantial  question  of","law  may"
"","appeal therefrom to the Supreme Court if the High Court grants"
"","leave to appeal to the Supreme Court ex maro moto or at the"
"","instance of any aggrieved party to such matter or proceedings:"
"","Provided  that  the  Supreme  Court  may  in  its  discretion,  grant"
"","special leave to appeal to the Supreme Court from any final or"
