"(h)  the need to deter the offender or other persons from",""
"","committing  offences  of 
the  same  or  of  a  similar"
"","character;"
"(i)","the need to manifest the denunciation by the court of"
"","the 
type  of  conduct 
in  which 
the  offender  was"
"","engaged in;"
"(j)","the need to protect the victim or the community from"
"","the offender;"
"(k)  the","fact 
that 
the  person  accused  of 
the  offence"
"","pleaded  guilty 
to 
the  offence  and  such  person 
is"
"","sincerely and truly repentant; or"
"(l)  a combination of two or more of the above.",""
