"inter alia,","",""
"d)","A Writ in the nature of Writ of Certiorari to  quash the decision of the  1st  Respondent to",""
"","conduct elections of the  Executive  Council of the  Sri  Lanka Automobile Sports on 2ih",""
"","August 2014.",""
"e)","A Writ in the  nature  of Writ of Prohibition preventing the 5th  to  30th  Respondents from",""
"","holding office  and/or performing functions  as  the  Executive  Council  of the  Sri  Lanka",""
"","Automobile Sports",""
"f)","A  Writ in  the  nature  of Writ  of Mandamus  compelling the  4th  Respondent  to  direct  the",""
"","\ 
20t
31 s
""  32nd
,  33 rd
,  and  34th  Respondent members  of the  interim committee of the  Sri",""
"","Lanka  Automobile  Sports  to  resume  duties  as  per  the  letter  of appointment  dated  i h",""
"","May  2013  appointing them  to  the  said  interim committee until  the  conduct of a proper",""
"","election at  the Annual General Meeting.",""
"g)",",  31 s,,32nd  33rd  and  34th 
A  Writ  in  the  nature  of Writ  of Mandamus  compelling the  20th",""
"","Respondent  members of the  interim committee  of the  Sri  Lanka  Automobile  Sports to",""
"","",""
"","convene an Annual General Meeting for the purpose of lawfully conducting an election","["
"","of the Executive Council of the  Sri Lanka Automobile Sports",""
