"","","IN THE COURT OF APPEAL OF THE DEMOCRATIC SOCIALIST","","","","",""
"","","","","REPUBLIC OF SRI LANKA.","","",""
"","","","","","In the matter of an appeal in terms of","",""
"","","","","","Article 138  (1)  of the Constitution of","",""
"","","","","","the Democratic Socialist Republic of Sri","",""
"","","","","","Lanka  read  with  Section  331  of  the","",""
"","","","","","Criminal Procedure Code and Section","",""
"","","","","19","(B)  of","the  High  Courts  of","the"
"","","","","","Provinces (Special Provision) Act  No.","",""
"","","","","","19 of 1990.","",""
"Court","of","Appeal","Case","No:","","",""
"","","","","","Hon. Attorney General","",""
"CA / HCC / 229 / 2014","","","","","","",""
"","","","","","Attorney General’s Department","",""
"High  Court  of  Gampaha  Case  No:","","","","","","",""
"","","","","","Colombo 12.","",""
