"","10"
"උ
:","හැකියාවක් තිගබනවා ස්වාමිනි. ගමාලගේ කතා කිරීගම් මධ්‍යස්ථානයක් තිගබනවා. එම ස්ථානය"
"","නිරුපද්ධිතව  තිබියයුතුයි.  එම  ස්ථානය  සිට  මුහුගේ  මාිංශගේෂී  ශ්ව ාලගේ  මාිංශගේෂී  ස හ  උ ස්"
"","කුහ  ගේ මාිංශගේෂී ව ල ස්නායු ව ල සම්බන්ධ්‍තාවය තිබියයුතුයි. ඒ එක්කම සිහිය සහ කල්පනාව"
"","යන  කා ණාවද  තිබියයුතුයි.  ගම්  පිලිස්සුම්  තුවාල  පිහිටා  තිගබන්ගන්  සිරුගේ  සගම්.  මා  කලින්"
"","සඳහන්  කල  කිසිම  ස්ථානයකට  සගම්  සම්බන්ධ්‍තාවයක්  ගනාමැති  නිසා  ගම්  පුද්ධෙලයාට"
"","කතා  කිරීගම් හැකියාව තිබියයුතු යැයි මතයක් ගලස ප්‍රකාශ  කලහැකියි."
"ප්‍ර:","ගකාපමණ  කාල  ගේලාවක්ද,  දවස්  ොනක්  පුලුවන්ද,  නැති  නම්  පැය  ොනක්ද  කතා  කිරීගම්  සහ"
"","යම් ගදයක් හිතන්න ඒ අවකාශය තිගයනවාද?"
"උ:","සාමානයගයන්  පුද්ධෙලගයක්  මුල්  ින  ගදක  තුන  ඇතුලත  කතා  කිරීගම්  හැකියාව  තිගබනවා.    4"
"","වන  ිනය  පමණ  වන  විට  ඔහුගේ  සිහිය  මදක්  අඩු  වනවා.  ගම්  පුද්ධෙලයාට  කතා  කිරීමට"
"","හැකියාවක්  නැත  යැයි  කීමට  ත ම්  දත්තයක්  ගමම  පශ්චාත්  ම ණ  පරීක්ෂණ  වාේතාගේ  නැත"
"","ස්වාමිනි."
