"","","","","","","","3"
"","Lanka  Air  Force  by  the  1 sr,  2nd  and  3rd  Respondents  are  unreasonable,  malicious","","","","","",""
"and bad in  law.","","","","","","",""
"The  Respondents","in","their","statement  of  objections,","have","taken","up","a"
"preliminary 
objection","that","the","Petitioner 
has  misrepresented","","and 
has","","also"
"","suppressed  vital  material  facts,  in  order  to  mislead  court.  The  Respondents  state","","","","","",""
"","that the  impugned  decision  by  the  1 st  Respondent to  terminate  the  services  of the","","","","","",""
"Petitioner  was","taken  not  only","","in  consideration  of  the  case  at  hand  but  also","","","",""
"","considering  the  gross  continuous  ill-discipline  of the  Petitioner  as  manifested  by","","","","","",""
"","the multiple acts of misconduct exhibited in  documents marked Rl to R6.","","","","","",""
"","In support of the above contention the Respondents submit that;","","","","","",""
"","(a) multiple  grounds  of misconduct  by  the  Petitioner  including  fraud  has  been","","","","","",""
"","deliberately  with  held  from  pleadings,  which justify  the  decision  taken  by","","","","","",""
"","the said Respondents.","","","","","",""
"","(b) a  distorted  interpretation  has  been  given  to  the  witness  statement  of Air","","","","","",""
"","women Sanjeewa in order to mislead court.","","","","","",""
"","and  submit that the  said  misinterpretation  and  misconduct  of the  Petitioner","","","","","",""
"justifies the  dismissal of this application.","","","","","","",""
"","In  the  circumstances,  I wish  to  deal  with  the  said  preliminary  objection  to","","","","","",""
"","this application before dealing with the merits of the case.","","","","","",""
