"","IN THE COURT OF APPEAL OF THE DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA","","","",""
"","","In the matter of an Application for mandates in","","",""
"","","the  nature  of  Writs  of  Mandamus  in  terms  of","","",""
"","Article","140 
of","the 
Constitution","","of 
the"
"","","Democratic Socialist Republic of Sri Lanka.","","",""
"CA (Writ) Application No. 486/2015","","","","",""
"","","Ven. Dr. Maduruoye Dhammissara Thero","","",""
"","","Gampaha Wickramarachchi Ayurveda Institute,","","",""
"","","University of Kelaniya, Yakkala","","",""
"","A","nd","","",""
"","“","Dakshinaramaya”","Hokandara","–","South,"
"","Hokandara.","","","",""
"","P","ETITIONER","","",""
"","V","s","","",""
"","1",".  University of Kelaniya,","","",""
"","","Kelaniya.","","",""
"","","2.  Prof. Sunanda Madduma Bandara,","","",""
"","","","Chairman of Council/ Vice Chancellor,","",""
"","","","University of Kelaniya, Kelaniya.","",""
"","","3.  Prof. Lakshman Seneviratne.","","",""
"","","4.  Prof. A.H.M.H. Abayarathne.","","",""
"","","5.  Prof. N.A.K.P.J. Seneviratne.","","",""
"","","6.  Prof. (Mrs.) N.R. De Silva.","","",""
"","","7.  Dr. D.M. Semasinghe.","","",""
"","","8.  Prof. V.G. Kulasena.","","",""
"","","9.  Prof. M.J.S. Wijesinghe.","","",""
"","","10. Prof. P.S. Wijesinghe.","","",""
"","","11. Dr. Nanda Amarasekara.","","",""
"","","12. Prof. Tissa Jayawardena.","","",""
"","","13. Sirinimal Lakdusinghe.","","",""
"","","14. Prof. Gamini Dela Bandara.","","",""
"","","15. D.B. Wijekoon.","","",""
"","","","","","1"
