"","IN THE COURT OF APPEAL OF THE DEMOCRATIC SOCIALIST","","","","",""
"","REPUBLIC OF SRI LANKA","","","","",""
"","In  the  matter  of  an  application  in  terms  of","","","","",""
"Article","105(3)","of","the","constitution","of","the"
"","Democratic  Socialist  Republic  of  Sri  Lanka","","","","",""
"","Court  of  Appeal  read  together  with  Section","","","","",""
"","183B of the Civil Procedure Code.","","","","",""
"","Nature Resort (Private) Limited,","","","","",""
"","No. 14, Upatissa Road,","","","","",""
"","Colombo 04.","","","","",""
"A","nd now","","","","",""
"","No. 19/3,","","","","",""
"","Warna Road,","","","","",""
"","Colombo 06.","","","","",""
"","","","","","Plaintiff",""
